centre;composante;iae_etape_code;iae_version_code;iae_etape_lib;id_polytech;redoublant;sexe;age;nationalite;bac;bac_annee;bac_mention;bac_lieu;titre_access;titre_acces_iea;titre_acces_pays;Boursier ;dernier_etablissement_code;dernier_etablissement_lib;premier_etablissement_code;premier_etablissement_lib;type_dernier_diplome_code;type_dernier_diplome_lib;regime_inscription
POLYTECH;POLYTECH;PL03GB;114;Ingénieur Polytech 3A GB;2122INGGBM087;N;F;20;FRANCAIS(E);SVT-PC;2019;Assez bien;Isère;Ingénieur;Externe;RHONE;Oui;0381912X;INP GRNBLE;0383493R;Université Grenoble Alpes;042;Licence IUP, Licence LMD parcours IUP;initiale
POLYTECH;POLYTECH;PL05IF;114;Ingénieur Polytech 5A IF;2122INGIF078;N;M;23;FRANCAIS(E);STI2D_SIN;2016;Très bien;Var;; ;;Oui;0691774D;U_LYON 1;0060931E;université de Nice;011;DUT;initiale
POLYTECH;POLYTECH;PL03IF;114;Ingénieur Polytech 3A IF;2122INGIF079;N;M;20;FRANCAIS(E);SVT-ISN;2019;Bien;Rhône;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;011;DUT;initiale
POLYTECH;POLYTECH;PL03GB;114;Ingénieur Polytech 3A GB;2122INGGBM088;N;F;20;FRANCAIS(E);SVT-SV;2019;Très bien;Isère;; ;;Oui;0383493R;U_GRALP;0383493R;Université Grenoble Alpes;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL04GB;114;Ingénieur Polytech 4A GB;2122INGGBM089;N;F;21;FRANCAIS(E);SVT-SV;2018;Bien;Loiret;; ;;Oui;0691774D;U_LYON 1;0691774D;Université Lyon 1;012;Attestation délivrée à la suite d'un cursus en CPGE;initiale
POLYTECH;POLYTECH;PL03IF;114;Ingénieur Polytech 3A IF;2122INGIF080;N;F;20;FRANCAIS(E);SVT-MA;2019;Très bien;Hérault;; ;; ;0300021K;LYCEE POLY;0342321N;Université de Montpellier;012;Attestation délivrée à la suite d'un cursus en CPGE;initiale
POLYTECH;POLYTECH;PL05ME;114;Ingénieur Polytech 5A MEC;2122INGMECA095;N;M;21;FRANCAIS(E);S-STI;2017;Bien;Hte Savoie;; ;; ;0691774D;U_LYON 1;0730858L;Université Savoie Mont Blanc;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL05GI;118;Ingénieur Polytech 5A GI;2122INGSIR058;N;M;23;FRANCAIS(E);STI2D_ITEC;2017;Assez bien;Manche;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;012;Attestation délivrée à la suite d'un cursus en CPGE;cont pro
POLYTECH;POLYTECH;PL04GB;114;Ingénieur Polytech 4A GB;2122INGGBM090;N;F;22;MAROCAIN(E);0031-étran;2017;Très bien;Etranger;Ingénieur;Externe;; ;0691774D;U_LYON 1;0632035V;Université Clermont Auvergne;502;Diplôme d'établissement étranger secondaire;initiale
POLYTECH;POLYTECH;PL05ME;114;Ingénieur Polytech 5A MEC;2122INGMECA096;N;F;23;FRANCAIS(E);SVT-PC;2016;Bien;Isère;; ;;Oui;0691774D;U_LYON 1;0691774D;Université Lyon 1;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL04ME;114;Ingénieur Polytech 4A MEC;2122INGMECA097;N;M;21;FRANCAIS(E);S-STI;2018;Bien;Cantal;; ;; ;0691774D;U_LYON 1;0632035V;Université Clermont Auvergne;040;Licence;initiale
POLYTECH;POLYTECH;PL03GI;118;Ingénieur Polytech 3A GI;2122INGSIR059;N;M;20;FRANCAIS(E);S-STI;2019;Très bien;Loire;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;084;Attestation de formation spécialisée;initiale
POLYTECH;POLYTECH;PL03GB;114;Ingénieur Polytech 3A GB;2122INGGBM091;N;F;21;EGYPTIEN(NE);0031-étran;2019;;Etranger;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL04GB;114;Ingénieur Polytech 4A GB;2122INGGBM092;N;F;21;FRANCAIS(E);SVT-PC;2018;Très bien;Rhône;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;073;Diplôme d'ingénieur (universitaire ou non);initiale
POLYTECH;POLYTECH;PL03GB;114;Ingénieur Polytech 3A GB;2122INGGBM093;N;F;20;FRANCAIS(E);SVT-ISN;2019;Bien;Hérault;; ;; ;0134009M;AIX MARSEI;0134009M;Aix-Marseille Université;040;Licence;initiale
POLYTECH;POLYTECH;PL04GI;118;Ingénieur Polytech 4A GI;2122INGSIR060;N;M;22;ROUMAIN(E);S-STI;2017;Assez bien;Hts Seine;Prepa G.E.;Externe;; ;0691774D;U_LYON 1;0911101C;Université Paris 11;012;Attestation délivrée à la suite d'un cursus en CPGE;initiale
POLYTECH;POLYTECH;MPL010;116;M1 MIAGE;2122MIAGEM1014;N;F;21;BRITANNIQUE;ESO-MA;2018;Bien;Isère;; ;;Oui;0691774D;U_LYON 1;0691775E;Université Lyon 2;011;DUT;apprentis.
POLYTECH;POLYTECH;PL05ME;114;Ingénieur Polytech 5A MEC;2122INGMECA098;N;M;22;FRANCAIS(E);SVT-PC;2017;Bien;Martinique;; ;;Oui;0691774D;U_LYON 1;0691774D;Université Lyon 1;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL05ME;114;Ingénieur Polytech 5A MEC;2122INGMECA099;N;M;25;ANGOLAIS(E);0031-étran;2013;Sans mention;Etranger;; ;;Oui;0691774D;U_LYON 1;0601223D;Université de Compiègne;011;DUT;initiale
POLYTECH;POLYTECH;PL05ME;114;Ingénieur Polytech 5A MEC;2122INGMECA100;N;F;22;FRANCAIS(E);SVT-PC;2017;Très bien;Bouches Rh;Prepa G.E.;Externe;;Oui;0691774D;U_LYON 1;0342321N;Université de Montpellier;012;Attestation délivrée à la suite d'un cursus en CPGE;initiale
POLYTECH;POLYTECH;PL04MA;114;Ingénieur Polytech 4A MAT;2122INGMAT056;N;F;21;FRANCAIS(E);SVT-MA;2018;Bien;Gard;Sciences;Externe;; ;0691774D;U_LYON 1;0342321N;Université de Montpellier;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL04ME;114;Ingénieur Polytech 4A MEC;2122INGMECA101;N;M;19;CAMEROUNAIS(E);SVT-SV;2018;Très bien;Marne;; ;;Oui;0691774D;U_LYON 1;0691774D;Université Lyon 1;012;Attestation délivrée à la suite d'un cursus en CPGE;initiale
POLYTECH;POLYTECH;PL03MM;114;Ingénieur Polytech 3A MAP;2122INGMAM053;N;F;20;SENEGALAIS(E);0031-étran;2019;Très bien;Etranger;; ;; ;0590347G;ISEN;0691774D;Université Lyon 1;900;Aucun diplôme supérieur;initiale
POLYTECH;POLYTECH;PL04ME;114;Ingénieur Polytech 4A MEC;2122INGMECA102;N;M;22;SENEGALAIS(E);0031-étran;2017;Passable;Etranger;; ;; ;0691774D;U_LYON 1;0623957P;Université d'Artois;040;Licence;initiale
POLYTECH;POLYTECH;MPL021;116;M2 Medical imaging, S&S;2122M2MISSS018;N;M;23;FRANCAIS(E);SVT-MA;2016;Bien;Manche;; ;; ;0693623N;CPE LYON;0691774D;Université Lyon 1;900;Aucun diplôme supérieur;initiale
POLYTECH;POLYTECH;PL04MM;114;Ingénieur Polytech 4A MAP;2122INGMAM054;N;F;23;MAROCAIN(E);0031-étran;2016;Bien;Etranger;LICENCE;Externe;; ;0691774D;U_LYON 1;0597065J;Université de Lille;040;Licence;initiale
POLYTECH;POLYTECH;PL03IF;114;Ingénieur Polytech 3A IF;2122INGIF081;N;M;20;FRANCAIS(E);SVT-ISN;2019;Assez bien;Hérault;; ;; ;0342321N;U_MONTPELL;0342321N;Université de Montpellier;011;DUT;initiale
POLYTECH;POLYTECH;PL05IF;114;Ingénieur Polytech 5A IF;2122INGIF082;N;F;22;FRANCAIS(E);SVT-ISN;2017;Très bien;Isère;; ;; ;0691774D;U_LYON 1;0383493R;Université Grenoble Alpes;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;MPL021;116;M2 Medical imaging, S&S;2122M2MISSS019;N;M;22;FRANCAIS(E);0002-europ;2017;Très bien;Morbihan;; ;; ;0690192J;INSA LYON;0691774D;Université Lyon 1;900;Aucun diplôme supérieur;initiale
POLYTECH;POLYTECH;PL05IF;114;Ingénieur Polytech 5A IF;2122INGIF083;N;M;22;FRANCAIS(E);S-STI;2017;Très bien;Rhône;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL04ME;114;Ingénieur Polytech 4A MEC;2122INGMECA103;N;M;21;FRANCAIS(E);SVT-MA;2018;Bien;Hte Savoie;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;040;Licence;initiale
POLYTECH;POLYTECH;PL04GB;114;Ingénieur Polytech 4A GB;2122INGGBM094;N;F;21;GABONAIS(E);0031-étran;2017;Bien;Etranger;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;900;Aucun diplôme supérieur;initiale
POLYTECH;POLYTECH;PL03GI;118;Ingénieur Polytech 3A GI;2122INGSIR061;N;M;20;FRANCAIS(E);S-STI;2019;Bien;Ain;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL04MA;114;Ingénieur Polytech 4A MAT;2122INGMAT057;N;M;20;FRANCAIS(E);SVT-PC;2018;Bien;Loire;DUT;Externe;;Oui;0691774D;U_LYON 1;0421095M;Université Jean Monnet (Saint Etienne);011;DUT;initiale
POLYTECH;POLYTECH;MPL022;116;M2 ATRDM;2122ATRDMM2018;N;F;23;FRANCAIS(E);SVT-SV;2016;Assez bien;Drôme;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;050;Maîtrise;apprentis.
POLYTECH;POLYTECH;PL05GB;114;Ingénieur Polytech 5A GB;2122INGGBM095;N;F;23;FRANCAIS(E);SVT-PC;2016;Bien;Ain;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;040;Licence;initiale
POLYTECH;POLYTECH;PL05MM;114;Ingénieur Polytech 5A MAP;2122INGMAM055;N;M;23;FRANCAIS(E);SVT-MA;2016;Bien;Gard;; ;; ;0691774D;U_LYON 1;0342321N;Université de Montpellier;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL05MA;114;Ingénieur Polytech 5A MAT;2122INGMAT058;N;F;22;FRANCAIS(E);SVT-MA;2017;Assez bien;Guadeloupe;Prepa G.E.;Externe;;Oui;0691774D;U_LYON 1;9710585J;Université des Antilles;012;Attestation délivrée à la suite d'un cursus en CPGE;initiale
POLYTECH;POLYTECH;MPL022;116;M2 ATRDM;2122ATRDMM2019;N;F;25;FRANCAIS(E);SVT-PC;2014;Assez bien;Rhône;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;050;Maîtrise;apprentis.
POLYTECH;POLYTECH;PL05GI;118;Ingénieur Polytech 5A GI;2122INGSIR062;N;M;22;IVOIRIEN(NE);SVT-MA;2017;Bien;Etranger;Ingénieur;Externe;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;012;Attestation délivrée à la suite d'un cursus en CPGE;initiale
POLYTECH;POLYTECH;PL05MM;114;Ingénieur Polytech 5A MAP;2122INGMAM056;N;M;22;FRANCAIS(E);SVT-MA;2016;Très bien;Etranger;; ;; ;0691774D;U_LYON 1;0342321N;Université de Montpellier;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;MPL022;116;M2 ATRDM;2122ATRDMM2020;N;F;28;TOGOLAIS(E);0031-étran;2013;;Etranger;; ;; ;0311384L;TOULOUSE 3;0311384L;Université Toulouse 3;050;Maîtrise;apprentis.
POLYTECH;POLYTECH;PL04IF;114;Ingénieur Polytech 4A IF;2122INGIF084;N;M;23;FRANCAIS(E);S-STI;2017;Assez bien;Rhône;DUT;Externe;; ;0691774D;U_LYON 1;0730858L;Université Savoie Mont Blanc;040;Licence;initiale
POLYTECH;POLYTECH;PL03ME;114;Ingénieur Polytech 3A ME;2122INGMECA104;N;M;19;FRANCAIS(E);SVT-PC;2019;Bien;Puy d Dôme;; ;;Oui;0632035V;U_CLERMONT;0632035V;Université Clermont Auvergne;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PLIFA5;118;Ingénieur Polytech IF 5A;2122INGIFA042;N;M;22;FRANCAIS(E);S-STI;2017;Très bien;Ardèche;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;001;Baccalaureat (Français);apprentis.
POLYTECH;POLYTECH;PL04MA;114;Ingénieur Polytech 4A MAT;2122INGMAT059;N;F;21;FRANCAIS(E);SVT-MA;2018;Bien;Saône Loir;; ;;Oui;0691774D;U_LYON 1;0691774D;Université Lyon 1;040;Licence;initiale
POLYTECH;POLYTECH;PL05MA;114;Ingénieur Polytech 5A MAT;2122INGMAT060;N;M;22;FRANCAIS(E);SVT-PC;2017;Sans mention;Saône Loir;DUT;Externe;;Oui;0691774D;U_LYON 1;0211237F;Université de Bourgogne;011;DUT;initiale
POLYTECH;POLYTECH;PL03ME;114;Ingénieur Polytech 3A ME;2122INGMECA105;N;M;20;FRANCAIS(E);S-STI;2019;Bien;Hte Savoie;Prepa G.E.;Externe;ISERE; ;0381912X;INP GRNBLE;0381912X;INP DE GRENOBLE;900;Aucun diplôme supérieur;initiale
POLYTECH;POLYTECH;PL03MA;114;Ingénieur Polytech 3A MAT;2122INGMAT061;N;F;20;FRANCAIS(E);SVT-MA;2019;Très bien;Isère;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL05IF;114;Ingénieur Polytech 5A IF;2122INGIF085;N;M;22;FRANCAIS(E);SVT-MA;2017;Bien;Drôme;; ;;Oui;0691774D;U_LYON 1;0383493R;Université Grenoble Alpes;012;Attestation délivrée à la suite d'un cursus en CPGE;initiale
POLYTECH;POLYTECH;PL05IF;114;Ingénieur Polytech 5A IF;2122INGIF086;N;M;22;FRANCAIS(E);S-STI;2017;Bien;Rhône;; ;;Oui;0691774D;U_LYON 1;0691774D;Université Lyon 1;040;Licence;initiale
POLYTECH;POLYTECH;PL05GI;118;Ingénieur Polytech 5A GI;2122INGSIR063;N;M;22;FRANCAIS(E);SVT-SV;2017;Bien;Hte Savoie;; ;; ;0691774D;U_LYON 1;0730858L;Université Savoie Mont Blanc;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL05MM;114;Ingénieur Polytech 5A MAP;2122INGMAM057;N;M;22;FRANCAIS(E);S-STI;2017;Assez bien;Martinique;; ;;Oui;0691774D;U_LYON 1;0691774D;Université Lyon 1;073;Diplôme d'ingénieur (universitaire ou non);initiale
POLYTECH;POLYTECH;PL03GI;118;Ingénieur Polytech 3A GI;2122INGSIR064;N;M;20;FRANCAIS(E);SVT-ISN;2019;Assez bien;Rhône;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;011;DUT;initiale
POLYTECH;POLYTECH;PL03GI;118;Ingénieur Polytech 3A GI;2122INGSIR065;N;M;20;FRANCAIS(E);S-STI;2019;Assez bien;Rhône;; ;;Oui;0691774D;U_LYON 1;0691774D;Université Lyon 1;011;DUT;initiale
POLYTECH;POLYTECH;PL04IF;114;Ingénieur Polytech 4A IF;2122INGIF087;N;M;21;FRANCAIS(E);S-STI;2018;Assez bien;Isère;DUT;Externe;; ;0691774D;U_LYON 1;0632035V;Université Clermont Auvergne;011;DUT;initiale
POLYTECH;POLYTECH;PL04ME;114;Ingénieur Polytech 4A MEC;2122INGMECA106;N;M;21;FRANCAIS(E);S-STI;2018;Bien;Yvelines;; ;; ;0691774D;U_LYON 1;0912330N;Université Paris-Saclay;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL03MA;114;Ingénieur Polytech 3A MAT;2122INGMAT062;N;M;19;FRANCAIS(E);S-STI;2019;Très bien;Savoie;Prepa G.E.;Externe;SAVOIE;Oui;0730858L;U_SAVOIE;0730858L;Université Savoie Mont Blanc;900;Aucun diplôme supérieur;initiale
POLYTECH;POLYTECH;PL03IF;114;Ingénieur Polytech 3A IF;2122INGIF088;N;F;21;FRANCAIS(E);TEC_M;2018;Bien;Loire Atla;LICENCE;Externe;LOIRE ATLANTIQUE;Oui;0440984F;U_NANTES;0440984F;Université de Nantes;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL03GB;114;Ingénieur Polytech 3A GB;2122INGGBM096;N;M;20;FRANCAIS(E);SVT-ISN;2019;Très bien;Rhône;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;012;Attestation délivrée à la suite d'un cursus en CPGE;initiale
POLYTECH;POLYTECH;PL04GB;114;Ingénieur Polytech 4A GB;2122INGGBM097;N;M;22;FRANCAIS(E);SVT-SV;2017;Assez bien;Rhône;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;016;Attestation de fin de 1ère année de médecine, de pharmacie et d'ontologie;initiale
POLYTECH;POLYTECH;PL4IFA;118;Ingénieur Polytech IF 4A;2122INGIFA043;N;M;25;FRANCAIS(E);STI2D_SIN;2014;Assez bien;Isère;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;010;BTS;apprentis.
POLYTECH;POLYTECH;PL3IFA;118;Ingénieur Polytech IF 3A;2122INGIFA044;N;M;20;FRANCAIS(E);S-STI;2019;Passable;Drôme;; ;; ;0383493R;U_GRALP;0383493R;Université Grenoble Alpes;011;DUT;apprentis.
POLYTECH;POLYTECH;PL04ME;114;Ingénieur Polytech 4A MEC;2122INGMECA107;N;M;21;FRANCAIS(E);STI2D_EE;2018;Très bien;Vosges;; ;;Oui;0691774D;U_LYON 1;0691774D;Université Lyon 1;012;Attestation délivrée à la suite d'un cursus en CPGE;initiale
POLYTECH;POLYTECH;PL03MA;114;Ingénieur Polytech 3A MAT;2122INGMAT063;N;M;20;FRANCAIS(E);S-STI;2019;Bien;Isère;; ;;Oui;0691774D;U_LYON 1;0691774D;Université Lyon 1;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL04MA;114;Ingénieur Polytech 4A MAT;2122INGMAT064;N;M;22;FRANCAIS(E);SVT-PC;2017;Bien;Hte Loire;; ;; ;0691774D;U_LYON 1;0421095M;Université Jean Monnet (Saint Etienne);029;Autre diplôme de 1er cycle (DU,.);initiale
POLYTECH;POLYTECH;PL05ME;114;Ingénieur Polytech 5A MEC;2122INGMECA108;N;M;23;FRANCAIS(E);SVT-PC;2016;Bien;Lot et Gar;; ;; ;0691774D;U_LYON 1;0333298F;Université de Bordeaux;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;MPL021;116;M2 Medical imaging, S&S;2122M2MISSS020;N;F;24;FRANCAIS(E);SVT-PC;2015;Bien;Rhône;MASTER R;Externe;RHONE; ;0693623N;CPE LYON;0691774D;Université Lyon 1;519;Autre diplôme supérieur;initiale
POLYTECH;POLYTECH;PL05IF;114;Ingénieur Polytech 5A IF;2122INGIF089;N;M;23;FRANCAIS(E);BIO-PC;2016;Bien;Rhône;Pas études;Externe;; ;0691774D;U_LYON 1;0730858L;Université Savoie Mont Blanc;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL04ME;114;Ingénieur Polytech 4A MEC;2122INGMECA109;N;M;21;FRANCAIS(E);SVT-PC;2018;Très bien;Jura;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL04ME;114;Ingénieur Polytech 4A MEC;2122INGMECA110;N;M;21;FRANCAIS(E);SVT-MA;2018;Très bien;Bouches Rh;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;519;Autre diplôme supérieur;initiale
POLYTECH;POLYTECH;PL04IF;114;Ingénieur Polytech 4A IF;2122INGIF090;N;M;21;FRANCAIS(E);S-STI;2018;Bien;Rhône;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL05MM;114;Ingénieur Polytech 5A MAP;2122INGMAM058;N;F;23;FRANCAIS(E);SVT-MA;2016;Assez bien;Marne;; ;; ;0691774D;U_LYON 1;0511296G;Université de Reims Champagne Ardenne;040;Licence;cont pro
POLYTECH;POLYTECH;PL03MA;114;Ingénieur Polytech 3A MAT;2122INGMAT065;O;M;22;FRANCAIS(E);SVT-SV;2017;Passable;Rhône;; ;;Oui;0691774D;U_LYON 1;0691774D;Université Lyon 1;073;Diplôme d'ingénieur (universitaire ou non);initiale
POLYTECH;POLYTECH;PL03IF;114;Ingénieur Polytech 3A IF;2122INGIF091;N;M;19;FRANCAIS(E);SVT-ISN;2019;Assez bien;Essonne;; ;; ;0912330N;PARIS SACL;0912330N;Université Paris-Saclay;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL05IF;114;Ingénieur Polytech 5A IF;2122INGIF092;N;M;22;FRANCAIS(E);S-STI;2017;Bien;Rhône;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;011;DUT;initiale
POLYTECH;POLYTECH;PL5IFA;118;Ingénieur Polytech IF 5A;2122INGIFA045;N;M;22;FRANCAIS(E);S-STI;2017;Assez bien;Loire;; ;; ;0691774D;U_LYON 1;0421095M;Université Jean Monnet (Saint Etienne);011;DUT;apprentis.
POLYTECH;POLYTECH;PL05ME;114;Ingénieur Polytech 5A MEC;2122INGMECA111;N;M;22;FRANCAIS(E);SVT-PC;2017;Bien;Nord;LICENCE;Externe;; ;0691774D;U_LYON 1;0597065J;Université de Lille;040;Licence;initiale
POLYTECH;POLYTECH;PL05MA;114;Ingénieur Polytech 5A MAT;2122INGMAT066;N;M;22;FRANCAIS(E);SVT-SV;2017;Très bien;Rhône;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;040;Licence;initiale
POLYTECH;POLYTECH;PLIFI3;118;Ingénieur Polytech IF 3A;2122INGIFA046;N;M;20;FRANCAIS(E);S-STI;2019;Très bien;Rhône;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL05GB;114;Ingénieur Polytech 5A GB;2122INGGBM098;N;F;22;FRANCAIS(E);SVT-MA;2017;Très bien;Landes;; ;;Oui;0691774D;U_LYON 1;0333298F;Université de Bordeaux;012;Attestation délivrée à la suite d'un cursus en CPGE;initiale
POLYTECH;POLYTECH;PL04GI;118;Ingénieur Polytech 4A GI;2122INGSIR066;N;M;21;FRANCAIS(E);SVT-PC;2018;Bien;Dordogne;; ;;Oui;0691774D;U_LYON 1;0691774D;Université Lyon 1;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL05GB;114;Ingénieur Polytech 5A GB;2122INGGBM099;N;F;23;ITALIEN(NE);0002-europ;2016;Très bien;Isère;; ;;Oui;0691774D;U_LYON 1;0383493R;Université Grenoble Alpes;016;Attestation de fin de 1ère année de médecine, de pharmacie et d'ontologie;initiale
POLYTECH;POLYTECH;PL03MA;114;Ingénieur Polytech 3A MAT;2122INGMAT067;O;M;21;FRANCAIS(E);STI2D_ITEC;2018;Très bien;Puy d Dôme;DUT;Externe;; ;0691774D;U_LYON 1;0632035V;Université Clermont Auvergne;011;DUT;initiale
POLYTECH;POLYTECH;PL05ME;114;Ingénieur Polytech 5A MEC;2122INGMECA112;O;M;23;FRANCAIS(E);SVT-PC;2016;Très bien;Hérault;; ;;Oui;0691774D;U_LYON 1;0342321N;Université de Montpellier;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL04ME;114;Ingénieur Polytech 4A MEC;2122INGMECA113;N;M;23;FRANCAIS(E);STI2D_EE;2017;Bien;Jura;; ;;Oui;0691774D;U_LYON 1;0691774D;Université Lyon 1;012;Attestation délivrée à la suite d'un cursus en CPGE;initiale
POLYTECH;POLYTECH;PL5IFA;118;Ingénieur Polytech IF 5A;2122INGIFA047;N;M;23;MALGACHE;0031-étran;2016;Assez bien;Etranger;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;010;BTS;apprentis.
POLYTECH;POLYTECH;PL05MA;114;Ingénieur Polytech 5A MAT;2122INGMAT068;N;F;21;FRANCAIS(E);SVT-MA;2017;Bien;Oise;Ingénieur;Externe;; ;0691774D;U_LYON 1;0755890V;Sorbonne Université;900;Aucun diplôme supérieur;initiale
POLYTECH;POLYTECH;PLIFA5;118;Ingénieur Polytech IF 5A;2122INGIFA048;N;F;24;FRANCAIS(E);SVT-PC;2015;Bien;Cantal;; ;; ;0691774D;U_LYON 1;0632035V;Université Clermont Auvergne;001;Baccalaureat (Français);apprentis.
POLYTECH;POLYTECH;PL05MA;114;Ingénieur Polytech 5A MAT;2122INGMAT069;N;F;21;MAROCAIN(E);0031-étran;;;Etranger;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;011;DUT;initiale
POLYTECH;POLYTECH;PL05ME;114;Ingénieur Polytech 5A MEC;2122INGMECA114;N;M;23;FRANCAIS(E);S-STI;2016;Bien;Dordogne;; ;; ;0691774D;U_LYON 1;0333298F;Université de Bordeaux;012;Attestation délivrée à la suite d'un cursus en CPGE;initiale
POLYTECH;POLYTECH;PL04ME;114;Ingénieur Polytech 4A MEC;2122INGMECA115;N;M;20;FRANCAIS(E);S-STI;2018;Bien;Jura;; ;;Oui;0691774D;U_LYON 1;0691774D;Université Lyon 1;012;Attestation délivrée à la suite d'un cursus en CPGE;initiale
POLYTECH;POLYTECH;PL3IFA;118;Ingénieur Polytech IF 3A;2122INGIFA049;N;M;20;FRANCAIS(E);SVT-PC;2018;Bien;Hte Loire;; ;; ;0691774D;U_LYON 1;0632035V;Université Clermont Auvergne;011;DUT;apprentis.
POLYTECH;POLYTECH;PL03IF;114;Ingénieur Polytech 3A IF;2122INGIF093;N;F;20;FRANCAIS(E);SVT-MA;2018;Bien;Rhône;; ;;Oui;0691774D;U_LYON 1;0691774D;Université Lyon 1;040;Licence;initiale
POLYTECH;POLYTECH;PL03ME;114;Ingénieur Polytech 3A ME;2122INGMECA116;N;M;20;FRANCAIS(E);SVT-MA;2019;Très bien;Hte Loire;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;519;Autre diplôme supérieur;initiale
POLYTECH;POLYTECH;PL05GI;118;Ingénieur Polytech 5A GI;2122INGSIR067;N;M;22;FRANCAIS(E);STI2D_SIN;2017;Bien;Puy d Dôme;DUT;Externe;;Oui;0691774D;U_LYON 1;0632035V;Université Clermont Auvergne;011;DUT;initiale
POLYTECH;POLYTECH;PL3IFA;118;Ingénieur Polytech IF 3A;2122INGIFA050;N;M;20;FRANCAIS(E);SVT-MA;2019;Assez bien;Rhône;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;011;DUT;apprentis.
POLYTECH;POLYTECH;MPL012;116;M2 Système information GS;2122M2SIGS006;N;M;24;MAROCAIN(E);0031-étran;2015;Bien;Etranger;; ;; ;0691774D;U_LYON 1;0681166Y;Université de Haute-Alsace Mulhouse;050;Maîtrise;cont pro
POLYTECH;POLYTECH;PLIFA5;118;Ingénieur Polytech IF 5A;2122INGIFA051;N;M;22;FRANCAIS(E);SVT-ISN;2017;Très bien;Allier;; ;; ;0691774D;U_LYON 1;0632035V;Université Clermont Auvergne;001;Baccalaureat (Français);apprentis.
POLYTECH;POLYTECH;PL05MM;114;Ingénieur Polytech 5A MAP;2122INGMAM059;N;F;22;ESPAGNOL(E);SVT-PC;2017;Très bien;Etranger;; ;; ;0691774D;U_LYON 1;0060931E;université de Nice;900;Aucun diplôme supérieur;initiale
